kode_billing,tgl_billing,expired_billing,status,kd_kantor,dokumen,no_dok,tgl_dok,total_pungutan,total_dibayar,tgl_bayar,bank
620220200146050,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,UJ084526309US20220212,2022-02-14,27000,27000,2022-02-19,POS INDONESIA
620220200048772,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ289906964SG20220203,2022-02-04,2000,2000,2022-02-15,POS INDONESIA
620220200265206,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224982140SG20220224,2022-02-25,58000,0,NA,NA
620220200266913,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP225067905SG20220224,2022-02-25,3000,0,NA,NA
620220200174970,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,EL415177416JP20220211,2022-02-16,491000,491000,2022-02-19,PT. TOKOPEDIA
620220200133240,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,CL069199135JP20220210,2022-02-14,229000,229000,2022-02-14,BANK MANDIRI
620220200096508,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP589759204MY20220208,2022-02-09,2000,2000,2022-02-18,POS INDONESIA
620220200177652,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,RX124316325JP20220210,2022-02-17,53000,53000,2022-02-18,POS INDONESIA
620220200162597,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP589884652MY20220210,2022-02-15,5000,5000,2022-02-18,POS INDONESIA
620220200103016,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,RT123956145PT20220209,2022-02-10,31000,31000,2022-02-17,POS INDONESIA
620220200114076,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,EJ286876835AU20220204,2022-02-10,2660000,2660000,2022-02-12,POS INDONESIA
620220200163363,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,UG815825690GB20220212,2022-02-15,22000,22000,2022-02-26,POS INDONESIA
620220200254725,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,LP224845930SG20220223,2022-02-24,5000,5000,2022-02-27,POS INDONESIA
620220200215480,2022-02-21,2022-04-21,Kirim Billing,040600,17,LP904758087SG20220219,2022-02-21,350000,0,NA,NA
620220200155941,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223901502SG20220214,2022-02-15,17000,17000,2022-02-21,POS INDONESIA
620220200047172,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589930459MY20220203,2022-02-04,27000,27000,2022-02-17,POS INDONESIA
620220200265397,2022-02-25,2022-04-25,Kirim Billing,040600,17,RL925305745CH20220224,2022-02-25,781000,0,NA,NA
620220200173814,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,UV496789328UZ20220215,2022-02-16,2000,2000,2022-02-20,POS INDONESIA
620220200074622,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LV407295861CN20220204,2022-02-07,200000,200000,2022-02-12,POS INDONESIA
620220200066787,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,RP208397022SG20220204,2022-02-07,156000,156000,2022-02-23,POS INDONESIA
620220200036356,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EW102596186FR20220131,2022-02-03,43000,43000,2022-02-09,POS INDONESIA
620220200058329,2022-02-06,2022-04-06,Tunggu Rekon CEISA,040600,17,EI002930595NL20220128,2022-02-06,174000,174000,2022-02-07,POS INDONESIA
620220200203581,2022-02-21,2022-04-21,Kirim Billing,040600,17,LP224080851SG20220219,2022-02-21,11000,0,NA,NA
620220200256416,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224816125SG20220223,2022-02-24,32000,0,NA,NA
620220200276477,2022-02-27,2022-04-27,Kirim Billing,040600,17,EB043044882KR20220222,2022-02-27,262000,0,NA,NA
620220200068676,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP037107420HK20220204,2022-02-07,3000,3000,2022-02-10,POS INDONESIA
620220200221859,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,EG006727573TW20220221,2022-02-22,11000,11000,2022-02-25,POS INDONESIA
620220200106788,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP223112310SG20220209,2022-02-10,4000,4000,2022-02-17,POS INDONESIA
620220200039056,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222855320SG20220128,2022-02-03,294000,294000,2022-02-14,POS INDONESIA
620220200143269,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LP589830305MY20220211,2022-02-14,2000,2000,2022-02-17,POS INDONESIA
620220200156487,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223928068SG20220214,2022-02-15,3000,3000,2022-02-18,POS INDONESIA
620220200180574,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP037331249HK20220215,2022-02-17,1000,1000,2022-02-17,PT. TOKOPEDIA
620220200154792,2022-02-15,2022-04-15,Kirim Billing,040600,17,LP223848413SG20220214,2022-02-15,32000,0,NA,NA
620220200068331,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP223373805SG20220205,2022-02-07,2000,2000,2022-02-10,POS INDONESIA
620220200269003,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224693837SG20220224,2022-02-25,129000,0,NA,NA
620220200052372,2022-02-04,2022-04-04,Kirim Billing,040600,17,UV480679656UZ20220131,2022-02-04,3000,0,NA,NA
620220200041832,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UM613981609US20220202,2022-02-04,53000,53000,2022-02-11,POS INDONESIA
620220200171822,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,CF144664960AU20220215,2022-02-16,19000,19000,2022-02-27,POS INDONESIA
620220200002194,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222393110SG20220129,2022-02-02,2000,2000,2022-02-07,POS INDONESIA
620220200023089,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LS089897312NL20220131,2022-02-03,5000,5000,2022-02-07,POS INDONESIA
620220200093140,2022-02-09,2022-04-09,Kirim Billing,040600,17,RU671148519NL20220207,2022-02-09,27000,0,NA,NA
620220200182464,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223806311SG20220215,2022-02-17,12000,12000,2022-02-21,POS INDONESIA
620220200017372,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ288791240SG20220128,2022-02-02,2000,2000,2022-02-05,POS INDONESIA
620220200032089,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,RH540461389IN20220201,2022-02-03,5000,5000,2022-02-10,POS INDONESIA
620220200164987,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,LP219702553SG20220215,2022-02-16,4000,4000,2022-02-24,POS INDONESIA
620220200079056,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LV404780285CN20220207,2022-02-08,27000,27000,2022-02-14,POS INDONESIA
620220200254778,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,LP224894547SG20220223,2022-02-24,41000,41000,2022-03-01,POS INDONESIA
620220200058745,2022-02-06,2022-04-06,Tunggu Rekon CEISA,040600,17,LP222357761SG20220203,2022-02-06,20000,20000,2022-02-10,POS INDONESIA
620220200013942,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,EM287443950JP20220128,2022-02-02,311000,311000,2022-02-05,POS INDONESIA
620220200078075,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LW460692327DE20220207,2022-02-08,32000,32000,2022-02-11,POS INDONESIA
620220200271903,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP590172288MY20220224,2022-02-25,2000,0,NA,NA
620220200077491,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,RV593659732CN20220207,2022-02-08,27000,27000,2022-02-11,POS INDONESIA
620220200250107,2022-02-24,2022-04-24,Kirim Billing,040600,17,UQ296870770SG20220221,2022-02-24,2000,0,NA,NA
620220200041867,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LC1000682430720220202,2022-02-04,4000,4000,2022-02-10,POS INDONESIA
620220200155400,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223794613SG20220214,2022-02-15,11000,11000,2022-02-23,POS INDONESIA
620220200040122,2022-02-04,2022-04-04,Kirim Billing,040600,17,CP313947153MY20220131,2022-02-04,435000,0,NA,NA
620220200077191,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP223548008SG20220207,2022-02-08,29000,29000,2022-02-12,POS INDONESIA
620220200135367,2022-02-14,2022-04-14,Kirim Billing,040600,17,LX929724742TW20220211,2022-02-14,53000,0,NA,NA
620220200019229,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UB863800021DE20220128,2022-02-02,2000,2000,2022-02-07,POS INDONESIA
620220200236074,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,UA205857011JP20220222,2022-02-23,2000,2000,2022-02-26,POS INDONESIA
620220200258214,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP590181333MY20220223,2022-02-24,3000,0,NA,NA
620220200229358,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,RV502736255GB20220221,2022-02-22,612000,612000,2022-02-26,POS INDONESIA
620220200254893,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP225011282SG20220223,2022-02-24,29000,0,NA,NA
620220200141000,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,RL925115879CH20220212,2022-02-14,48000,48000,2022-02-22,POS INDONESIA
620220200085487,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,RC721919566SG20220124,2022-02-08,10000,10000,2022-02-17,POS INDONESIA
620220200086848,2022-02-08,2022-04-08,Kirim Billing,040600,17,CY112732147US20220207,2022-02-08,713000,0,NA,NA
620220200067238,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LW460767250DE20220204,2022-02-07,140000,140000,2022-02-10,POS INDONESIA
620220200033845,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222595275SG20220131,2022-02-03,3000,3000,2022-02-08,POS INDONESIA
620220200058827,2022-02-06,2022-04-06,Tunggu Rekon CEISA,040600,17,EX235203503SG20220129,2022-02-06,27000,27000,2022-02-10,POS INDONESIA
620220200159135,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,CL151049632NL20220214,2022-02-15,61000,61000,2022-02-19,POS INDONESIA
620220200189001,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,UQ286772999SG20220216,2022-02-18,2000,2000,2022-02-21,POS INDONESIA
620220200200093,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,LP224086125SG20220217,2022-02-18,21000,21000,2022-02-23,POS INDONESIA
620220200131169,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LP223483001SG20220209,2022-02-12,2000,2000,2022-02-17,POS INDONESIA
620220200229535,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,UQ291484275SG20220221,2022-02-22,2000,2000,2022-02-26,POS INDONESIA
620220200228054,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP223345022SG20220210,2022-02-22,32000,32000,2022-02-24,POS INDONESIA
620220200080180,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP223116206SG20220207,2022-02-08,4000,4000,2022-02-14,POS INDONESIA
620220200260971,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224596322SG20220222,2022-02-25,41000,0,NA,NA
620220200166388,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,EL502407161JP20220215,2022-02-16,48000,48000,2022-02-18,POS INDONESIA
620220200053050,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ288077268SG20220131,2022-02-04,2000,2000,2022-02-15,POS INDONESIA
620220200086277,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,RC725520757SG20220127,2022-02-08,5000,5000,2022-02-14,POS INDONESIA
620220200126438,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,UG839750506GB20220205,2022-02-12,19000,19000,2022-02-16,POS INDONESIA
620220200189003,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,UX830475364FR20220216,2022-02-18,51000,51000,2022-02-22,POS INDONESIA
620220200235582,2022-02-23,2022-04-23,Kirim Billing,040600,17,UQ299737240SG20220222,2022-02-23,2000,0,NA,NA
620220200093586,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223559093SG20220208,2022-02-09,2000,2000,2022-02-14,POS INDONESIA
620220200131435,2022-02-13,2022-04-13,Tunggu Rekon CEISA,040600,17,LP589901775MY20220210,2022-02-13,2000,2000,2022-02-21,POS INDONESIA
620220200218782,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,UQ291603264SG20220218,2022-02-21,2000,2000,2022-02-22,POS INDONESIA
620220200231760,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP223290669SG20220216,2022-02-22,3000,3000,2022-02-25,POS INDONESIA
620220200131657,2022-02-13,2022-04-13,Tunggu Rekon CEISA,040600,17,RN831362766GB20220209,2022-02-13,1103000,1103000,2022-02-17,POS INDONESIA
620220200020314,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP223034935SG20220131,2022-02-02,5000,5000,2022-02-10,POS INDONESIA
620220200257646,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,LP224780195SG20220223,2022-02-24,80000,80000,2022-02-28,POS INDONESIA
620220200158332,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP224051356SG20220214,2022-02-15,22000,22000,2022-02-19,POS INDONESIA
620220200242375,2022-02-23,2022-04-23,Kirim Billing,040600,17,EL502429666JP20220222,2022-02-23,56000,0,NA,NA
620220200231247,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP223507480SG20220209,2022-02-22,3000,3000,2022-02-24,POS INDONESIA
620220200160111,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,EG290607622KR20220208,2022-02-15,894000,894000,2022-02-18,POS INDONESIA
620220200053684,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ097386960DE20220202,2022-02-04,3000,3000,2022-02-08,POS INDONESIA
620220200254168,2022-02-24,2022-04-24,Kirim Billing,040600,17,UG866680915GB20220223,2022-02-24,72000,0,NA,NA
620220200166992,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,EX235203021SG20220214,2022-02-16,27000,27000,2022-02-18,PT. TOKOPEDIA
620220200126720,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,UV467323613UZ20220204,2022-02-12,4000,4000,2022-02-22,POS INDONESIA
620220200068583,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP222905692SG20220204,2022-02-07,2000,2000,2022-02-12,POS INDONESIA
620220200067849,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP589826181MY20220205,2022-02-07,2000,2000,2022-02-10,POS INDONESIA
620220200229294,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP590021053MY20220217,2022-02-22,14000,14000,2022-02-25,POS INDONESIA
620220200127101,2022-02-12,2022-04-12,Kirim Billing,040600,17,UQ286986535SG20220131,2022-02-12,5000,0,NA,NA
620220200230995,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,RX124387556JP20220209,2022-02-22,36000,36000,2022-02-26,POS INDONESIA
620220200128901,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LP589890043MY20220209,2022-02-12,12000,12000,2022-02-18,POS INDONESIA
620220200095748,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,EE064692729MY20220208,2022-02-09,73000,73000,2022-02-11,POS INDONESIA
620220200045709,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LV392007513CN20220203,2022-02-04,2000,2000,2022-02-10,POS INDONESIA
620220200013845,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,EN155144695JP20220129,2022-02-02,2000,2000,2022-02-09,POS INDONESIA
620220200176926,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223791912SG20220215,2022-02-17,31000,31000,2022-02-21,POS INDONESIA
620220200083938,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,CA531026182AT20220205,2022-02-08,70000,70000,2022-02-14,POS INDONESIA
620220200166506,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,EL502410979JP20220215,2022-02-16,24000,24000,2022-02-24,POS INDONESIA
620220200186356,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,UQ294678690SG20220214,2022-02-17,2000,2000,2022-02-22,POS INDONESIA
620220200221649,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP224289199SG20220218,2022-02-22,38000,38000,2022-02-26,POS INDONESIA
620220200148093,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LY332275375DE20220209,2022-02-15,34000,34000,2022-02-17,POS INDONESIA
620220200189415,2022-02-18,2022-04-18,Kirim Billing,040600,17,UV495920245UZ20220216,2022-02-18,5000,0,NA,NA
620220200264652,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224592189SG20220224,2022-02-25,36000,0,NA,NA
620220200213547,2022-02-21,2022-04-21,Kirim Billing,040600,17,LP224355445SG20220219,2022-02-21,5000,0,NA,NA
620220200185462,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,CY127181220US20220216,2022-02-17,474000,474000,2022-02-21,POS INDONESIA
620220200045284,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589797128MY20220203,2022-02-04,2000,2000,2022-02-10,POS INDONESIA
620220200051596,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LV402477350CN20220202,2022-02-04,3000,3000,2022-02-10,POS INDONESIA
620220200251074,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,UQ296342985SG20220219,2022-02-24,2000,2000,2022-02-26,POS INDONESIA
620220200156679,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP224131315SG20220214,2022-02-15,5000,5000,2022-02-22,POS INDONESIA
620220200237937,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,UM616507794US20220221,2022-02-23,27000,27000,2022-02-26,POS INDONESIA
620220200229047,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP589980150MY20220217,2022-02-22,1000,1000,2022-02-24,POS INDONESIA
620220200007974,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,ED000548106TW20220126,2022-02-02,643000,643000,2022-02-07,POS INDONESIA
620220200123105,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,LP589906392MY20220210,2022-02-11,14000,14000,2022-02-17,POS INDONESIA
620220200016328,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UV479761483UZ20220128,2022-02-02,37000,37000,2022-02-07,POS INDONESIA
620220200232080,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP223231691SG20220210,2022-02-22,27000,27000,2022-02-28,POS INDONESIA
620220200080467,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LV394359892CN20220207,2022-02-08,45000,45000,2022-02-12,POS INDONESIA
620220200146252,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,UQ286523055SG20220211,2022-02-14,2000,2000,2022-02-19,POS INDONESIA
620220200145193,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LC1000691488920220211,2022-02-14,3000,3000,2022-02-22,POS INDONESIA
620220200020692,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,RS923465395DE20220131,2022-02-02,27000,27000,2022-02-07,POS INDONESIA
620220200027328,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LV383963728CN20220201,2022-02-03,41000,41000,2022-02-10,POS INDONESIA
620220200131677,2022-02-13,2022-04-13,Tunggu Rekon CEISA,040600,17,LP589924935MY20220210,2022-02-13,2000,2000,2022-02-17,POS INDONESIA
620220200228807,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,RT178093100SG20220211,2022-02-22,41000,41000,2022-02-26,POS INDONESIA
620220200181725,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP224027082SG20220216,2022-02-17,22000,22000,2022-02-20,POS INDONESIA
620220200237032,2022-02-23,2022-04-23,Kirim Billing,040600,17,LP590049706MY20220222,2022-02-23,12000,0,NA,NA
620220200077784,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,RG801072717TW20220207,2022-02-08,46000,46000,2022-02-14,POS INDONESIA
620220200038068,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EA342961135HK20220131,2022-02-03,645000,645000,2022-02-09,POS INDONESIA
620220200022847,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,UV069026104DE20220129,2022-02-03,120000,120000,2022-02-09,POS INDONESIA
620220200248962,2022-02-24,2022-04-24,Kirim Billing,040600,17,RL925258585CH20220221,2022-02-24,3000,0,NA,NA
620220200012470,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222434066SG20220131,2022-02-02,123000,123000,2022-02-09,POS INDONESIA
620220200046155,2022-02-04,2022-04-04,Kirim Billing,040600,17,UQ288606901SG20220203,2022-02-04,4000,0,NA,NA
620220200250103,2022-02-24,2022-04-24,Kirim Billing,040600,17,UQ296762863SG20220221,2022-02-24,2000,0,NA,NA
620220200266966,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP590204618MY20220224,2022-02-25,2000,0,NA,NA
620220200172365,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,LW461805847DE20220211,2022-02-16,329000,329000,2022-02-21,POS INDONESIA
620220200189537,2022-02-18,2022-04-18,Kirim Billing,040600,17,UQ294162668SG20220216,2022-02-18,11000,0,NA,NA
620220200054076,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LW459786906DE20220131,2022-02-04,77000,77000,2022-02-06,PT. TOKOPEDIA
620220200213202,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,LP224370686SG20220218,2022-02-21,3000,3000,2022-02-25,POS INDONESIA
620220200203480,2022-02-20,2022-04-20,Tunggu Rekon CEISA,040600,17,LP589990421MY20220216,2022-02-20,17000,17000,2022-02-23,POS INDONESIA
620220200017577,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ288401409SG20220128,2022-02-02,2000,2000,2022-02-09,POS INDONESIA
620220200090967,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223684621SG20220207,2022-02-09,14000,14000,2022-02-16,POS INDONESIA
620220200179106,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP224210358SG20220216,2022-02-17,21000,21000,2022-02-22,POS INDONESIA
620220200090869,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223610592SG20220207,2022-02-09,24000,24000,2022-02-17,POS INDONESIA
620220200199296,2022-02-18,2022-04-18,Kirim Billing,040600,17,RU912713683NL20220217,2022-02-18,53000,0,NA,NA
620220200093693,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP589805155MY20220208,2022-02-09,14000,14000,2022-02-16,POS INDONESIA
620220200053177,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ287230230SG20220131,2022-02-04,2000,2000,2022-02-09,POS INDONESIA
620220200179149,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP590001337MY20220216,2022-02-17,80000,80000,2022-02-26,POS INDONESIA
620220200083291,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,EB042536877KR20220131,2022-02-08,484000,484000,2022-02-10,POS INDONESIA
620220200216984,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,LP589967887MY20220218,2022-02-21,1000,1000,2022-02-25,POS INDONESIA
620220200018189,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ287990765SG20220129,2022-02-02,3000,3000,2022-02-08,POS INDONESIA
620220200172335,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,UV071229984DE20220212,2022-02-16,47000,47000,2022-02-22,POS INDONESIA
